stratum,index,case_id,candidate_status,delivered_verified_diagnostic,policy_wall_s,episode_wall_s,action,mean_shortcut,pairwise_admission,predictive_status,barrier_status,failure_reason
radial_boundary,6,b116733d795548de8447ab3f99f21ffe49add5ff194fab8b72fb0a77fcac9b6f,certified_common_prefix,1,0.07464691705536097,0.18150270800106227,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,7,0a45bd01089973243135346219eeea225ecb6cec111c48a5f0561814690bb507,certified_common_prefix,1,0.07416833296883851,0.1837029999587685,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,8,34ea8bb18afb13afcad2e856afd6e4c28f754afd23a0bad15f1467ae2332407c,certified_common_prefix,1,0.07343200000468642,0.18641674995888025,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,9,2bc64fd559c81f63952e5db9286ea765c18db037c03baf8882ece12b8a0c8beb,certified_common_prefix,1,0.07347125001251698,0.18771004199516028,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,10,5978dc9b6428230441befbec8fd6f1d5d1ac987b521cdde4084f67917a8fc258,certified_common_prefix,1,0.07338858302682638,0.18619804200716317,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,11,488e3a0dd69829078daa365c15c74d8315a01c9661da93da9d1fd1ca2d298a3d,certified_common_prefix,1,0.22440404095686972,0.39955458405893296,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,12,3204dc37e5b3c4c0d142ca158d58c78314968ab66c80e0fe4693b33cb2ff3206,certified_common_prefix,1,0.07206741697154939,0.1809796669986099,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,13,8babf2f35db4f22f3dc320d4fc109b0609565131ad2462ec0b90dfbeeaa3cdcc,certified_common_prefix,1,0.07157483394257724,0.17796383297536522,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,14,cc1e4d72badea0ad8af59c3b0445cf7713f965227abd8d26126bf9d38ba5805f,certified_common_prefix,1,0.07353624992538244,0.18181670806370676,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,15,f7822b585e80becfa541a52b684923feb03300d18e580c0f223c9f9872634400,certified_common_prefix,1,0.1208933750167489,0.2619517910061404,1199269832370873/2361183241434822606848;-6272017015459155/18446744073709551616,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,16,e98164dddd2e9bd5a2fabb12b2deb0f6fdf176cfa1bd69d547eccfb758c0337f,certified_common_prefix,1,0.06629454204812646,0.17627754202112556,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,17,c4b2fe04e23a76d3f636c3931a38ac704e01a6344c219c48e3e23be702eb7835,certified_common_prefix,1,0.197931292001158,0.3212698339484632,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,18,bf921bad9139908dbf204810c263ec8cf3f15b97ba845f229e96d1b9d73a756f,certified_common_prefix,1,0.06733554205857217,0.17637812497559935,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,19,928ac5636688c75af61375f24221014d021384b63719ddd5758620594b6ab544,certified_common_prefix,1,0.061119957943446934,0.15835100004915148,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,20,652e4019f3baa5e528faac24f25ce33aca63f9f1d8638486e98217c3526d5f6f,certified_common_prefix,1,0.062043625046499074,0.1658957910258323,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,21,86ccddbd50180509617ed56cd22259bc1236d1184db1c2b5c884dfad11ea2604,certified_common_prefix,1,0.0640332920011133,0.16849025001283735,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,22,ba58956a7670c23cd1d45680279016770bc428c79ead7c12f827810cb6a7bba3,certified_common_prefix,1,0.06086766696535051,0.16875662503298372,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,23,6bd612b2a7b7f0af897974883ad467a5c542b78924ede977bebfb89cc036cb03,certified_common_prefix,1,0.06872058298904449,0.17487433296628296,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,24,bf043a2841732b4485b375c1a46a1736a44e9fb0e2269470a6b852ab02778032,certified_common_prefix,1,0.06915966607630253,0.18148899998050183,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,25,2824e1d33dded6ff6002fdde26bec182489d4cf9b0e87cf84b716e338b86b055,certified_common_prefix,1,0.06890741595998406,0.18185758299659938,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,26,d8b5e7ccaad4f5d68c22df297f61dacee30b16d25c43278d1eb4f1abbe7eb13e,certified_common_prefix,1,0.5582672089803964,0.7059228749712929,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,27,ad29f1e7188ff137c2fd2d1468a18ed4635a7c19e1cc013288f2e5bb01586b81,certified_common_prefix,1,0.06665774993598461,0.17583487497176975,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,28,89cfe63b76b7d39f3adb02e3d1d9e037062a723eb1ff548e7015c7b6dd920491,certified_common_prefix,1,0.06936670793220401,0.1696187499910593,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,29,d2e6c9da32171a4a451b3d5fb4bfb51000bd44a2862638de311e694c7e26a577,certified_common_prefix,1,0.06720337504521012,0.1661138329654932,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,30,088d60ab0f8397769cf858a5de01d8000179381aa15d7c582b129175f4f8521c,certified_common_prefix,1,0.0620232920628041,0.15564133401494473,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,31,3973ea16a18928a4442641565ff9a5e21053c0e0d19b16ac76b014e25f91dbaf,certified_common_prefix,1,0.06266408297233284,0.1637046670075506,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,32,3122b1385484adbd665fdd88fe7da2beec57326db995aba4eb1b88a3613bbcf1,certified_common_prefix,1,0.06542149989400059,0.162967334035784,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,33,9308a150562eacb8e3ac94abb109bea0e82f199d9dc815ed00aa6d5e9d70fe6c,certified_common_prefix,1,0.06431558297481388,0.16216104093473405,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,34,059eef4cf4953a920004caf16b3c8041fdcce082f2082e7294d4e6bb3d5bbc18,certified_common_prefix,1,0.058062499971129,0.15070187498349696,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,35,ab77d21acc1ff2c8530fe54d9aad1bc418d041f2c0ae0c9af968853158f5eeb0,certified_common_prefix,1,0.05938016693107784,0.15861208294518292,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,36,fb23a9d266fe682ae1dd67e13ca71cf3e91d6dd7618ba5727e54904860b209b1,certified_common_prefix,1,0.06341658404562622,0.15641875006258488,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,37,f146667bd71a0b0e1bf5b4e398c667309f2181001f468a6fc9d613f73f1c2a8a,certified_common_prefix,1,0.06431079108733684,0.15701433399226516,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,38,80d9cb2c83fffc6686774dd81e6851a43d34b7eb619a2c46dacbdd5fa0e4bb58,certified_common_prefix,1,0.061267832992598414,0.1561968750320375,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,39,937f6ce47e2230791a543058fa4177f1967f728a6618ecf353ddb87903d55431,certified_common_prefix,1,0.059995542047545314,0.15328662493266165,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,40,460bed57494032c66e9da19a1553b4ea615e861e6fa18166a6ddb610681fc1ce,certified_common_prefix,1,0.11535870796069503,0.24604774999897927,2877749787140403/9444732965739290427392;-8181395020154789/36893488147419103232,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,41,9b8b24fb83de1172012337c36953e411b809296d9f459cefee4f796a0b12cee4,certified_common_prefix,1,0.17569941689725965,0.2889196251053363,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,42,5f24b52e4a48f04c0283851dc640309285927f69a46992e1606bfdfb0f06c20a,certified_common_prefix,1,0.19381316704675555,0.3047839589416981,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,43,83b7779c9633d6a2bdc27848a4abf56db90d0356bb8f0ef76a2804cba5a6e8f5,certified_common_prefix,1,0.06145399995148182,0.15226795908529311,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,44,d14705ebc6fa083dc1a8a1d7dff97650a311626483716409710df4f0fd6114f5,certified_common_prefix,1,0.059370000031776726,0.14888612506911159,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,45,964dda3285b05b5902786d3dfaa7a5d4b06bf5160ef76cbdc4fa1d8e2861a19c,certified_common_prefix,1,0.1740414999658242,0.28963041701354086,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,46,130c37b74d3473b739b2306fe2b0a244b53feedd46f8e6277dc8502938711870,certified_common_prefix,1,0.1861757910810411,0.307005750015378,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,47,dbe43b8f0a5f54589166f7885e5ba4acecf219c9684b521b379731d4fe1bc15c,certified_common_prefix,1,0.06134987506084144,0.16267874999903142,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,48,f71f5e244311b5eba36b675e03b5f3dc62fe1e6118a6798bba8587626a90ecc2,certified_common_prefix,1,0.06591549993027002,0.17524474998936057,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,49,ce969ddf352f7c349030129b00776faa2a55711d8dd5a8f2c4ed1c6e99c4872b,certified_common_prefix,1,0.06916029204148799,0.17477358295582235,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,50,6ab07be89f6f64f3199220338e51a684fd8bdcf22c171ee6c958eba94e10dcbe,certified_common_prefix,1,0.06299804104492068,0.16883533401414752,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,51,3fd99664a38b47d5104468d96355d6b9816ff5aa8fbf05ab8aa36e167179ad42,certified_common_prefix,1,0.06400912499520928,0.17684299999382347,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,52,7afa8fef9e6713d3b9f578945e4183db78bc20b1d70fdabdcd96ae523815159e,certified_common_prefix,1,0.06501283403486013,0.17063862504437566,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,53,00e772c048856e2e53c14ab094eff0d459870ecb90403fc6159d0f90143a9c0d,certified_common_prefix,1,0.07716195797547698,0.18938062503002584,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,54,388434b86737e9a1cea94526e499f8835022503c7428cb68ad20a108aaa5bac9,certified_common_prefix,1,0.0699457919690758,0.18894558295141906,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,55,bea0753752109a0cb21374d23b85e0c65ced8fa141ea22b996024b64d609dd62,certified_common_prefix,1,0.07397679204586893,0.18490845803171396,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,56,4db90b031d1923a1b58f6a3b3dcd72b91c6bc23b39ecb0ea4d962ef19ba1639c,certified_common_prefix,1,0.2007045829668641,0.32577162503730506,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,57,cb3113cc3a1d6781c18d8318e8ac6faca7f7ed09a9295191435c98d7d211a2ad,certified_common_prefix,1,0.0683152920100838,0.16933308297302574,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,58,ea65ee23a3387f8210972cccc964c07bc2165fefd94ebd11881b5b2b6f3cf30e,certified_common_prefix,1,0.061536625027656555,0.15924874995835125,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,59,9eccef4ecaf458c9781fa30a801189c07c5a03cecc895d182a8e15edd66f444b,certified_common_prefix,1,0.06422337493859231,0.16052637505345047,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,60,4b99e06bacd915d87287504dc4b2f77ab9e34794fe494c16ecadd1e9a34d7dc9,certified_common_prefix,1,0.06243833294138312,0.1684019579552114,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,61,82448781d8fdd39b07b1d80dc814e607734947ddddaa2f9697041efe46b6d47f,certified_common_prefix,1,0.062455917010083795,0.1660939590074122,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,62,e2a25565c934534338fd46d2aae058b768036afbf0c6830788c05855b6864228,certified_common_prefix,1,0.06785295903682709,0.17686391703318805,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,63,948a9df76793dd9c8abcb57f77214d0a8ff2cf7812a96891432eb1dbc3440909,certified_common_prefix,1,0.0699290829943493,0.18707579199690372,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,64,cbdeee020c6ad5fa408d2b3b6c5121705914880338f749536e3e120bae89bd9c,certified_common_prefix,1,0.06479724997188896,0.16598537494428456,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,65,778004a31d104196e206e3ef4badbf5e91c6f34098c5b38495e7226eee2c9f25,certified_common_prefix,1,0.06438687501940876,0.16505487507674843,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,66,fb0eab34b6264179f51ff047b16dd2409b01d6977ea7bdb0abc8bf48eb80c56e,certified_common_prefix,1,0.06371949997264892,0.16047524998430163,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,67,24e41f912150546e1628e58434e8de736d3135bbb1423be2e4d6b97489169004,certified_common_prefix,1,0.06413120904471725,0.16102570900693536,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,68,d39b934920fb43217375d51f23b6557f92a3d91dbf4701f2347d0b3fba3b6c82,certified_common_prefix,1,0.05873175000306219,0.15079525008331984,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,69,6aa287d878842d255a0216a3d22a4315d3f5a8ded7c9eb59f9fd2ab181a13dc9,certified_common_prefix,1,0.05925395805388689,0.15257649996783584,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,70,b608fc7ee5d458c1337c308dc4ac58d624fa5f58557cb387c6d0b26de8bbe90a,certified_common_prefix,1,0.05864395899698138,0.1547564580105245,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,71,12ede14cfdcec43e03e5cce2d6e26d12beb0d3e13ee7757d98ae247ea57ffecb,certified_common_prefix,1,0.06444329197984189,0.16031741595361382,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,72,f17ba2f24f261961d5a3cddbf9df3a035dde6f6325bee7eb38a52e40680aca9b,certified_common_prefix,1,0.0648790419800207,0.16355516703333706,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,73,476e53e87a80f94ccb05dd8a6f5541d53a534d16d42d5c701abd8fad34c19f8c,certified_common_prefix,1,0.06453870795667171,0.16230608301702887,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,74,1e3f681ffc34d8d7acd97aa95f0216e3cf8b8f427b159d112723bfbf8ddfcff0,certified_common_prefix,1,0.06021366594359279,0.16052112495526671,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,75,764fe62ff3d58fc21e4ebec32f19c250d3fe38233b8d3d685df421d48f493b9c,certified_common_prefix,1,0.06541141693014652,0.16408329200930893,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,76,6372336465ed954978ed162017e8cefa98827e78389d9fabd1421c0ca0defcb8,certified_common_prefix,1,0.062119249952957034,0.15858916600700468,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,77,4c067f33c68825797285d73ad1471b9bf716f7bd4502fcb21dd4823b99060544,certified_common_prefix,1,0.30790612497366965,0.441651750006713,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,78,331e6ddb0422a44fbb7d44cbdf674c693dab6982bb9e419536fe7aeb03d218f4,proved_no_common_held_command,1,0.03890383301768452,0.14522966591175646,,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,79,16929123f26e254e92fdeedb89ec9aa978be3a738cd5315a881d286f223dbc29,certified_common_prefix,1,0.06151283299550414,0.15903958305716515,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,80,123b5963201b153b7cd6eb82faaf586acd4451c32cf456523d4e6114da1170c9,certified_common_prefix,1,0.06019891693722457,0.1597462500212714,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,81,48c5d68f5cb146c386a2dd05f3d90b3a21ce345e5b6e2c46a9d497081c5bda19,certified_common_prefix,1,0.06164029205683619,0.1636699999216944,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,82,22cc3ab0c6dfd88eb1d2154a26e60bb2eb76c7d5be8d69175073147443d41084,certified_common_prefix,1,0.06542474997695535,0.16671741695608944,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,83,a353238d3eb367aa98fa58fc8bb58949c574b974d935870ae344bded45dbbecc,certified_common_prefix,1,0.0682094160001725,0.17247762496117502,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,84,7410f0cdf099fb90671f877ea7b479268abba6955a9da3abeac12ae02841da27,certified_common_prefix,1,0.06168250006157905,0.1604503330308944,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,85,baa6edfba33ea8fb242ca9ca0105d69557497541134b034b2c2a8f48bfea70b6,certified_common_prefix,1,0.06363383296411484,0.16171641706023365,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,86,c7c83aeea945d2fc69ebc9dcea76561d31cbd9664bb7957fa665792778ac060d,certified_common_prefix,1,0.062390250037424266,0.1607689579250291,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,87,f789e61e0460792a938f5571f8e2bd10c00c77ee3830e8b50d5a0663db836ca3,certified_common_prefix,1,0.06417616596445441,0.1607114999787882,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,88,0b6280a0d1b0bbc99c3c414e4573dd0acf61690206b61c759121f54faeb7284e,certified_common_prefix,1,0.18313387501984835,0.302436750032939,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,89,f9a26c2acd1793cbf4eb490ce865f46ac84be5c0608c1ee6edc3f901c1eec6a0,certified_common_prefix,1,0.05976604204624891,0.16079858306329697,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,90,57181c5fa4f2b3be780bab23926ed1eca817f1c92b60dd9005b27172d32202c7,certified_common_prefix,1,0.06627308309543878,0.16732733300887048,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,92,4ba8b2b745e102487b117ab9e1062623b4e45797d4f736f762a161c350918d7a,certified_common_prefix,1,0.1864069999428466,0.3058224169071764,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,93,a4621f6a9cc0ea92902b9c608d59c05d3068ae3f4f640f5de69efb4b59d160cf,certified_common_prefix,1,0.06363716698251665,0.16515970800537616,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,94,21974e23381e5bb5d71ec126f3c257d26283ca652ab195fd0f7370cb9abcd4e6,certified_common_prefix,1,0.0654100839747116,0.16928691696375608,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,95,bac347735caf526f6541c0e9f3ea9a6232f27e11fbf7e5d80d28efe229f34cf0,certified_common_prefix,1,0.06434637506026775,0.16636291705071926,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,96,fb39eb9448a1be5f94094a62e0fc8bda70d9c9c3c362f18831e5c100f9eb2878,certified_common_prefix,1,0.0652652500430122,0.16097712505143136,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,97,401b903ce8dd7d4bed01542fe2c0a2bd7bb7ca047dfe82182fa228957b1ff6dc,certified_common_prefix,1,0.06031220802105963,0.15859720797743648,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,98,18dfce1b266b13af184152d0e8979ef62c9ddbf0a747120d8e652e989173486e,certified_common_prefix,1,0.06340337509755045,0.15864287491422147,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,99,1c38ff034f7eda7e3c849b2991d0bf85baa086c9cc36024d4b58f942836afa8e,certified_common_prefix,1,0.06204037496354431,0.15986245800741017,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,100,65ae728c4a69f766a307b778cdf69b7fb5fc1c6542b695fda1cc8fc29a737454,certified_common_prefix,1,0.18869933299720287,0.3081683749333024,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,101,8333b6f126c36e09859e7dad62df184cdbdca0be41a19d17761bfee60af22835,certified_common_prefix,1,0.0651748749660328,0.16468441695906222,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,102,8f3778720f74f1d094c8c1f74b3b89529a786efefed60014280deb95fc0a64a4,certified_common_prefix,1,0.0633032500045374,0.16574208391830325,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,103,f9e0e6bb3261503d00c54898906fc009226d1e9e868ebd302d909936bcf8c89b,certified_common_prefix,1,0.18849133304320276,0.3127921250415966,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,104,761d091a780690503c03c307f9792ff23cbbf82b48d5005d402fb13211e336d5,certified_common_prefix,1,0.6233874160097912,0.7558996659936383,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,105,05df48b78d97afedf17b1ebb9f803a565459a1b2b40fa8761940e64ba8eee3c4,certified_common_prefix,1,0.06345983303617686,0.16757849999703467,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,106,1f426900329cfc01fcab16f3f427bade48947d09151543590486d485610e579e,certified_common_prefix,1,0.06631975003983825,0.16693625005427748,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,107,904530f04ed89b720054175f4e49e0a263bbfa0a7d97b1a96f8c44d31c9c5580,certified_common_prefix,1,0.0620171669870615,0.1636532919947058,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,108,27ed7d224ff551dcc1abaf625edeb7e762dfeb4543e16e8e0d30a1dcc8ead24a,certified_common_prefix,1,0.05855045805219561,0.15178841596934944,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,109,706a34b5c07087fc680017f049a4af097b2ea1189e938436a885dcd74a1ecbd4,certified_common_prefix,1,0.059186584083363414,0.15493987500667572,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,110,fecd424805fb7045b76faf33d9d85ba1fae37fa05ab289f813686bd1a4bbf36f,certified_common_prefix,1,0.057629500050097704,0.15084558306261897,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,111,563f035d9192267082c48cf97ec021aea650231ea7944c4e749e0afc5ed6a985,certified_common_prefix,1,0.11465766606852412,0.24644500005524606,8590214342162345/18889465931478580854784;-8874156870505703/36893488147419103232,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,112,d37cf7328b06974137eef289368eadfc1759757f882b1a23082ed399849913a3,certified_common_prefix,1,0.06299904105253518,0.1844442499568686,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,113,46f48c259503c440e085b83e7b9f05cf5bd696f488f07b59859cf76c6338a4f9,certified_common_prefix,1,0.2453229579841718,0.3746109999483451,0;-2882303761228887/144115188075855872,confirmed_false_safe,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,114,f3cff9dba57cf384c92d9ebeaec9e9051da710605b4febfb970f08dd78a43f30,certified_common_prefix,1,0.06543458392843604,0.17376812500879169,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,115,f166191875172234a30021ce4199720c072fb972d435c7c6a384ad048054174e,certified_common_prefix,1,0.06944824999663979,0.17016620805952698,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,116,be79e406c8668a9811e24ee757b6fd0963daa8dced867d1da09b3d0c4a36e1d0,certified_common_prefix,1,0.06957929104100913,0.16636174998711795,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,117,50595eb896bf4bd569861ebdce5e31576dc8c19364b2375948a4613deac3fe08,certified_common_prefix,1,0.0728466659784317,0.17898845800664276,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,118,692040b5b15210a1b7ad9f859d2903099fdbcdbd974a4b2eeb96c0329efe5d1b,certified_common_prefix,1,0.07443425001110882,0.18115650000981987,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
radial_boundary,119,ffd75be815a98018f2e86ee28121c04d112cee2f24e615e0da0d2ec653423c7f,certified_common_prefix,1,0.06461954198312014,0.17146858293563128,0;0,revalidated,not_applicable,uncertified_information_or_terminal_bound,uncertified_information,
